movie_id,original_title,revenue,budget,popularity,actors_cnt,original_language,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,release_date,release_year,release_month,release_week,release_weekday,runtime,runtime_intervals,runtime_cat,is_collection,keywords_cnt,crew_total_cnt,crew_writing_cnt,crew_directing_cnt,crew_art_cnt,crew_sound_cnt,crew_costume_makeup_cnt,crew_visual_effects_cnt,crew_production_cnt,crew_actors_cnt,crew_camera_cnt,crew_lighting_cnt,crew_editing_cnt,sw_genre_action,sw_genre_adventure,sw_genre_animation,sw_genre_comedy,sw_genre_crime,sw_genre_documentary,sw_genre_drama,sw_genre_family,sw_genre_fantasy,sw_genre_foreign,sw_genre_history,sw_genre_horror,sw_genre_music,sw_genre_mystery,sw_genre_romance,sw_genre_science_fiction,sw_genre_thriller,sw_genre_tv_movie,sw_genre_war,sw_genre_western,genres_total,actor0_avg_revenue,actor0_avg_revenue_5y,actor0_blockbusters,actor0_blockbusters_5y,actor0_movies,actor0_movies_5y,actor0_gender,actor1_avg_revenue,actor1_avg_revenue_5y,actor1_blockbusters,actor1_blockbusters_5y,actor1_movies,actor1_movies_5y,actor1_gender,actor2_avg_revenue,actor2_avg_revenue_5y,actor2_blockbusters,actor2_blockbusters_5y,actor2_movies,actor2_movies_5y,actor2_gender,all_directors_avg_revenue,all_directors_avg_blockbusters,all_directors_avg_revenue_5y,all_directors_avg_blockbusters_5y,all_producers_avg_revenue,all_producers_avg_blockbusters,all_producers_avg_revenue_5y,all_producers_avg_blockbusters_5y
59,Were The World Mine,119563,0,1.882446,5,en,1,0,0,0,0,0,0,2008-06-24,2008,6,26,3,95,10,Intermediate,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,119563,NULL,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119563,NULL,0,0,1,0,0,119563,0,NULL,0,NULL,NULL,NULL,NULL
60,All About the Benjamins,25482931,14000000,3.909079,7,en,1,0,0,0,0,0,0,2002-03-08,2002,3,10,6,95,10,Intermediate,0,20,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63707769,136902012,5,3,11,3,2,128657584,181594842,2,1,7,2,2,275139239,863416141,4,1,5,1,2,25482931,0,NULL,0,NULL,NULL,NULL,NULL
61,Casino Royale,599045960,150000000,23.065078,79,en,1,0,0,0,0,0,0,2006-11-14,2006,11,46,3,144,14,Long,0,10,126,4,10,17,17,0,0,23,0,13,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,225410678,880674609,7,1,14,1,2,337732719,189825026,3,1,4,2,1,193350524,21040825,2,0,4,2,2,283765984,5,NULL,0,455431462,8,880674609,1
62,Trapeze,14400000,4000000,1.801071,15,en,1,0,0,0,0,0,0,1956-05-30,1956,5,22,4,105,11,Intermediate,0,2,9,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28944766,NULL,2,0,8,0,2,21187144,NULL,0,0,9,0,2,14400000,NULL,0,0,1,0,1,7498175,0,NULL,0,14400000,0,NULL,0
63,Fallen,25232289,0,6.381612,10,en,1,0,0,0,0,0,0,1998-01-16,1998,1,3,6,124,12,Long,0,16,48,1,1,7,10,0,0,3,0,6,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,83877313,118361781,10,2,20,3,2,131559223,233955358,11,3,21,5,2,111649521,336342067,6,1,15,2,2,49892641,1,NULL,0,198661886.5,4,415324810,1
64,Friday the 13th Part VIII: Jason Takes Manhattan,14000000,5000000,7.743144,16,en,1,0,0,0,0,0,0,1989-07-28,1989,7,30,6,100,10,Intermediate,0,10,7,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,11716942,NULL,0,0,6,0,2,8786222,NULL,0,0,2,0,1,14000000,NULL,0,0,1,0,0,14000000,0,NULL,0,14000000,0,NULL,0
65,Nebraska,17654912,12000000,11.160699,14,en,1,0,0,0,0,0,0,2013-09-21,2013,9,38,7,115,12,Intermediate,0,11,69,1,3,5,12,0,0,9,0,7,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40200049,86707515,2,1,9,2,1,29101839,9649672,1,0,6,4,2,5899389,5979610,0,0,5,3,2,77663924,2,17654912,0,59089047,1,17654912,0
66,Bloodsport,11806119,1500000,8.822276,9,en,1,0,0,0,0,0,0,1988-02-26,1988,2,9,6,92,9,Intermediate,0,6,12,4,1,0,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45296342,NULL,2,0,9,0,2,20954418,NULL,0,0,2,0,2,172403060,NULL,1,0,2,0,0,11806119,0,NULL,0,18337140,0,48418160,0
67,Henry's Crime,204940,12000000,5.145185,16,en,1,0,0,0,0,0,0,2010-01-14,2010,1,3,5,108,11,Intermediate,0,2,12,4,1,2,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59976670,7687720,4,0,16,4,2,133818601,240629846,7,3,10,3,1,73136114,24186232,3,0,12,1,2,204940,0,NULL,0,NULL,NULL,NULL,NULL
68,???,154120,0,6.303552,7,zh,0,0,0,0,0,0,0,2013-10-04,2013,10,40,6,133,13,Long,0,5,5,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128923723,192719469,1,1,3,2,2,11690065,141618,0,0,3,2,0,154120,154120,0,0,1,1,1,154120,0,154120,0,154120,0,154120,0
69,To Kill a Mockingbird,13129846,2000000,14.284787,56,en,1,0,0,0,0,0,0,1962-12-25,1962,12,52,3,129,13,Long,0,17,34,3,4,4,5,0,0,8,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12097808,NULL,0,0,6,0,2,48714906,NULL,1,0,3,0,2,13129846,NULL,0,0,1,0,2,13129846,0,NULL,0,13129846,0,NULL,0
70,The Fast and the Furious: Tokyo Drift,158468292,85000000,2.238808,56,en,1,0,0,0,0,0,0,2006-06-03,2006,6,22,7,104,10,Intermediate,0,9,57,1,3,3,14,0,0,10,0,7,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,335113101,1506249360,4,1,6,1,2,557215240,1506249360,2,1,3,1,1,675960639,1506249360,3,1,3,1,2,260816279,2,NULL,0,205106779,20,630792859,3
71,The Jacket,21126225,29000000,12.092096,22,en,1,0,0,0,0,0,0,2005-03-04,2005,3,10,6,103,10,Intermediate,0,18,20,2,1,0,1,0,0,13,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4,104210633,1749201,3,0,9,1,2,213178536,113797571,5,2,10,3,1,65431542,NULL,4,0,9,0,2,21126225,0,NULL,0,47265214.3,0,NULL,0
72,Diarios de motocicleta,16756372,0,7.667491,13,es,0,0,1,0,0,0,0,2004-02-06,2004,2,6,6,126,13,Long,0,13,11,1,1,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16033572,939101,0,0,5,1,2,14437517,12118661,0,0,2,1,0,8847737,939101,0,0,2,1,1,11176540,0,NULL,0,59288170,0,NULL,0
73,Cry-Baby,8266343,11000000,8.290384,15,en,1,0,0,0,0,0,0,1990-04-05,1990,4,14,5,85,9,Short,0,7,7,1,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,288573267,NULL,9,0,16,0,2,8218831,NULL,0,0,4,0,1,8266343,NULL,0,0,1,0,1,6000299,0,NULL,0,8266343,0,NULL,0
74,Ceský sen,17393,0,0.919556,6,cs,0,0,0,0,0,0,0,2004-03-30,2004,3,14,3,90,9,Intermediate,0,5,5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17393,NULL,0,0,1,0,0,17393,NULL,0,0,1,0,2,17393,NULL,0,0,1,0,0,17393,0,NULL,0,17393,0,NULL,0
75,Jackson County Jail,2300000,445000,2.482536,16,en,1,0,0,0,0,0,0,1976-03-31,1976,3,14,4,84,8,Short,0,15,12,1,1,1,1,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2300000,NULL,0,0,1,0,1,55483284,36894225,3,0,9,1,2,10797103,NULL,0,0,8,0,2,2300000,0,NULL,0,2300000,0,NULL,0
76,Fright Night,24922237,17000000,9.665251,16,en,1,0,0,0,0,0,0,2011-08-18,2011,8,34,5,106,11,Intermediate,0,5,10,1,1,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,102025576,347434178,3,1,6,1,2,93024424,103175255,6,1,14,3,2,51013176,54399528,5,1,14,3,1,31655654,0,45203359,0,69609600,2,155264601,1
77,Kandukondain Kandukondain,500000,500000,0.660663,11,ta,0,0,0,0,0,0,0,2000-05-05,2000,5,19,6,157,16,Long,0,0,7,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3428571,21000000,0,0,7,1,2,500000,NULL,0,0,1,0,2,11337954,NULL,0,0,2,0,1,500000,0,NULL,0,10750000,0,21000000,0
78,Caddyshack,39846344,6000000,10.451986,55,en,1,0,0,0,0,0,0,1980-07-25,1980,7,30,6,98,10,Intermediate,0,5,9,3,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46535726,12314651,1,0,8,1,2,39846344,NULL,0,0,1,0,2,39846344,NULL,0,0,1,0,2,78066141,3,NULL,0,39846344,0,NULL,0
79,Sharky's Machine,35610100,0,2.633399,15,en,1,0,0,0,0,0,0,1981-12-18,1981,12,51,6,122,12,Long,0,13,13,2,1,2,1,0,0,3,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,65886156,NULL,3,0,9,0,2,21930586,NULL,0,0,2,0,1,21355050,NULL,0,0,2,0,2,35610100,0,NULL,0,50871363,0,NULL,0
80,31,779820,1500000,6.636625,31,en,1,0,0,0,0,0,0,2016-09-15,2016,9,38,5,102,10,Intermediate,0,13,80,1,2,6,10,0,0,31,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8804683,779820,0,0,2,1,1,6400551,779820,0,0,6,1,1,66010775,779820,3,0,7,1,2,8804683,0,779820,0,2079936.8,0,714845.5,0
81,Dark Blue,9237470,15000000,4.98408,17,en,1,0,0,0,0,0,0,2002-12-14,2002,12,50,7,118,12,Intermediate,0,13,22,2,1,4,3,0,0,8,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,209064089,661803998,6,4,15,4,2,102676020,NULL,1,0,2,0,2,9237470,NULL,0,0,1,0,1,21922654,0,NULL,0,49216992.8,1,250919662,0
82,Shopgirl,11588205,10284523,4.349046,11,en,1,0,0,0,0,0,0,2005-10-21,2005,10,43,6,104,10,Intermediate,0,1,12,1,1,2,1,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,75246171,365522,5,0,11,1,2,87564550,NULL,1,0,6,0,1,21119013,14991756,0,0,7,2,2,11588205,0,NULL,0,57581997.7,1,98509179,0
83,The Skeleton Key,91974818,43000000,10.947957,20,en,1,0,0,0,0,0,0,2005-07-29,2005,7,31,6,104,10,Intermediate,0,16,99,2,3,16,12,0,0,15,0,8,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4,38519240,44052842,2,1,7,4,1,71433489,NULL,1,0,2,0,1,67909031,162360636,3,1,6,1,2,49769273,1,NULL,0,73963644.8,2,35716676,0
84,2010,40400657,28000000,7.482865,18,en,1,0,0,0,0,0,0,1984-12-06,1984,12,49,5,116,12,Intermediate,0,8,32,2,1,5,8,0,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,64491566,NULL,1,0,9,0,2,37774921,2881414,2,0,12,2,2,102886635,53060308,6,1,12,2,1,38221694,1,NULL,0,20638022,0,NULL,0
85,Silent House,13101672,2000000,10.239941,6,en,1,0,0,0,0,0,0,2011-01-21,2011,1,4,6,85,9,Short,0,9,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,358168299,707272351,2,2,6,3,1,13101672,NULL,0,0,1,0,2,7061297,1020921,0,0,2,1,0,13101672,0,NULL,0,13101672,0,NULL,0
86,Congo,152022101,50000000,7.260574,21,en,1,0,0,0,0,0,0,1995-06-09,1995,6,23,6,109,11,Intermediate,0,4,9,2,1,0,1,0,0,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,6,94596977,78196759,5,1,12,4,1,82334568,NULL,3,0,5,0,2,103109153,23507567,3,0,6,1,2,108562092,2,NULL,0,204347034.5,4,NULL,0
87,Kramer vs. Kramer,106260000,8000000,9.741644,19,en,1,0,0,0,0,0,0,1979-12-18,1979,12,51,3,105,11,Intermediate,0,12,33,2,5,3,3,0,0,5,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78125179,NULL,6,0,13,0,2,62993188,32452687,6,0,16,2,1,64360515,NULL,4,0,6,0,1,39223813,1,NULL,0,119244203,2,NULL,0
88,???,32392047,7500000,12.314278,9,cn,0,0,0,0,0,0,0,1995-01-30,1995,1,5,2,91,9,Intermediate,0,10,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,132330707,NULL,6,0,11,0,2,32392047,NULL,0,0,1,0,0,57246740,NULL,1,0,3,0,1,27141446,0,NULL,0,32392047,0,NULL,0
89,The Zookeeper's Wife,13162475,20000000,13.655178,41,en,1,0,0,0,0,0,0,2017-03-31,2017,3,13,6,126,13,Long,0,7,21,2,1,1,1,0,0,13,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,89721741,158861550,3,2,11,5,1,6712511,13162475,0,0,3,1,0,19525096,19441409,0,0,4,3,2,13162475,0,13162475,0,15952866.8,0,15952866.8,0
90,Sommersby,140081992,0,4.359884,13,en,1,0,0,0,0,0,0,1993-02-05,1993,2,6,6,109,11,Intermediate,0,22,20,3,2,3,1,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,139678036,286140700,4,1,5,1,1,82444626,166775,6,0,14,1,2,68527343,192330738,4,1,11,1,2,140081992,1,NULL,0,117817823.5,6,283593202,2
91,Kill Bill: Vol. 1,180949000,30000000,25.261865,36,en,1,0,0,0,0,0,0,2003-10-10,2003,10,41,6,111,11,Intermediate,0,15,161,3,4,27,21,0,0,24,0,8,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85765871,36606743,4,0,10,1,1,75300730,22243116,2,0,6,2,1,87716604,2861020,2,0,5,1,1,125460760,2,155760117,1,125459240.5,1,NULL,0
92,Le fate ignoranti,215339,0,3.83196,18,it,0,0,0,0,0,1,0,2001-03-16,2001,3,11,6,106,11,Intermediate,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215339,NULL,0,0,1,0,1,215339,NULL,0,0,1,0,2,7872708,NULL,0,0,2,0,0,7988544,0,NULL,0,NULL,NULL,NULL,NULL
93,Le Hussard sur le toit,15000000,35000000,1.690768,29,en,1,0,0,0,0,0,0,1995-09-20,1995,9,38,4,135,14,Long,0,5,9,4,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,30087138,8956700,1,0,9,3,1,47339964,57284237,1,0,4,1,2,15000000,NULL,0,0,1,0,2,15000000,0,NULL,0,NULL,NULL,NULL,NULL
94,Hunger,2724474,0,14.322814,12,en,1,0,0,0,0,0,0,2008-05-15,2008,5,20,5,96,10,Intermediate,0,5,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,64880662,24032735,2,1,8,3,2,1572214,NULL,0,0,2,0,2,2724474,NULL,0,0,1,0,1,2724474,0,NULL,0,NULL,NULL,NULL,NULL
95,Mulholland Drive,20117339,15000000,18.184056,71,en,1,0,0,0,0,0,0,2001-05-16,2001,5,20,4,147,15,Long,0,16,17,1,1,3,2,0,0,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,92100761,27578108,3,0,12,2,1,13479455,NULL,0,0,2,0,1,20117339,NULL,0,0,1,0,1,23064102,0,NULL,0,23196347.4,0,NULL,0
96,?? ???? ??? ??? ??????????,14353,0,0.181963,9,ru,0,0,0,0,1,0,0,2012-12-09,2012,12,50,1,72,7,Short,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15418251,NULL,0,0,5,0,2,14353,NULL,0,0,1,0,0,14353,NULL,0,0,1,0,0,14353,0,NULL,0,NULL,NULL,NULL,NULL
97,Nuit Blanche,3358,2500000,2.942355,9,fr,0,1,0,0,0,0,0,2011-11-14,2011,11,47,2,98,10,Intermediate,1,0,10,4,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3358,NULL,0,0,1,0,2,3358,NULL,0,0,1,0,2,10188780,NULL,0,0,2,0,0,3358,0,NULL,0,NULL,NULL,NULL,NULL
98,Mishen,73000,0,1.042112,6,ru,0,0,0,0,1,0,0,2011-06-26,2011,6,27,1,158,16,Long,0,0,10,2,1,2,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2973436,NULL,0,0,2,0,2,11288389,NULL,0,0,3,0,1,2330588,NULL,0,0,2,0,2,73000,0,NULL,0,73000,0,NULL,0
99,Las aventuras de Tadeo Jones,23000000,10500000,11.003515,8,es,0,0,1,0,0,0,0,2012-08-31,2012,8,35,6,90,9,Intermediate,0,13,15,6,1,0,0,0,0,8,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,62992431,NULL,1,0,2,0,1,23000000,NULL,0,0,1,0,0,11937693,NULL,0,0,2,0,2,23000000,0,NULL,0,39228574.6,0,NULL,0
100,Colors,46616067,6000000,5.529808,11,en,1,0,0,0,0,0,0,1988-04-15,1988,4,16,6,120,12,Long,0,10,8,1,1,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52380345,146667113,3,2,15,2,2,70655181,83719388,7,1,20,1,2,30303962,NULL,0,0,4,0,1,24106377,0,NULL,0,19014989,0,NULL,0
101,Dark Angel,9229401,7000000,7.958502,14,en,1,0,0,0,0,0,0,1990-01-26,1990,1,4,6,91,9,Intermediate,0,8,47,2,2,5,10,0,0,9,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,74109058,103087007,3,1,9,2,2,9229401,NULL,0,0,1,0,2,20043608,NULL,0,0,2,0,1,14743188,0,NULL,0,4646814,0,NULL,0
102,A Beautiful Mind,313542341,60000000,11.93646,38,en,1,0,0,0,0,0,0,2001-12-11,2001,12,50,3,135,14,Long,0,14,60,3,2,7,10,0,0,11,0,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,146972579,255211735,6,3,15,6,2,86821687,181345280,3,1,12,2,1,66289001,1555530,5,0,19,2,2,169850791,9,156921009,2,214278698.3,5,136086107,1
103,??? ??,14961069,0,1.066558,7,ko,0,0,0,0,0,0,0,2007-08-18,2007,8,33,7,102,10,Intermediate,0,0,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14961069,NULL,0,0,1,0,1,24270441,NULL,0,0,2,0,2,14961069,0,NULL,0,14961069,0,NULL,0
104,Won't Back Down,5310554,0,2.401289,20,en,1,0,0,0,0,0,0,2012-09-28,2012,9,39,6,121,12,Long,0,1,11,1,1,3,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69864051,16448303,7,0,14,2,1,146482911,103005962,2,1,9,2,1,277258910,863416141,3,1,6,1,2,5310554,0,NULL,0,169102889,4,NULL,0
105,Recep Ivedik 4,149521495,0,1.590383,16,tr,0,0,0,0,0,0,0,2014-02-20,2014,2,8,5,117,12,Intermediate,0,0,11,1,2,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77425748,149521495,1,1,2,1,0,149521495,149521495,1,1,1,1,0,77425748,1,149521495,1,149521495,1,149521495,1
106,Belle,16505460,10900000,13.454169,14,en,1,0,0,0,0,0,0,2013-09-08,2013,9,37,1,105,11,Intermediate,0,8,40,1,2,6,7,0,0,7,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268817745,326982088,1,1,5,4,1,140537626,19286129,7,0,15,3,2,115297278,258955832,2,1,9,3,1,16505460,0,16505460,0,42355958,1,27210716,0
107,Extraordinary Measures,15134293,31000000,6.523155,25,en,1,0,0,0,0,0,0,2010-01-21,2010,1,4,5,105,11,Intermediate,0,0,16,1,2,3,1,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180341757,135917910,11,1,17,2,2,45845607,4187,2,0,8,1,2,44252614,25035950,1,0,4,1,1,15134293,0,NULL,0,45254767.3,3,35716676,0
108,Braveheart,210000000,72000000,20.755149,55,en,1,0,0,0,0,0,0,1995-05-24,1995,5,21,4,177,18,Long,0,8,67,2,1,13,11,0,0,12,0,4,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,117738757,206172544,10,1,21,1,2,53791896,51029361,1,0,5,1,0,143156083,NULL,2,0,4,0,1,282219919,2,NULL,0,196330763.8,2,422,0
109,An Ideal Husband,18535191,14000000,3.873796,6,en,1,0,0,0,0,0,0,1999-04-15,1999,4,16,5,97,10,Intermediate,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,326188784,322156084,8,2,17,5,1,246086128,NULL,3,0,4,0,1,116598699,228136,1,0,7,1,2,11621055,0,NULL,0,NULL,NULL,NULL,NULL
110,Hawaii,34562222,15000000,3.210693,18,en,1,0,0,0,0,0,0,1966-10-10,1966,10,42,2,189,19,Long,0,2,13,3,1,2,1,0,0,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,75729062,NULL,4,0,7,0,1,156792765,NULL,6,0,10,0,2,130354966,NULL,2,0,9,0,2,52504678,1,NULL,0,20000575,0,NULL,0
111,Bandits,67631903,75000000,13.136791,10,en,1,0,0,0,0,0,0,2001-10-12,2001,10,41,6,123,12,Long,0,1,104,2,3,14,15,0,0,20,0,11,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,83661434,92346477,8,1,25,3,2,37063361,53401361,2,1,10,2,2,326188784,322156084,8,2,17,5,1,60841558,1,NULL,0,91659959.4,1,181267182.7,0
112,Little Black Book,22034832,35000000,5.093704,20,en,1,0,0,0,0,0,0,2004-08-06,2004,8,32,6,111,11,Intermediate,0,1,25,1,2,3,1,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,101977361,NULL,3,0,7,0,1,89510000,443684,3,0,10,1,1,78429187,100525432,7,1,15,1,1,22034832,0,NULL,0,33260875.5,0,52425855,0
113,In the Heart of the Sea,93820758,100000000,11.696923,26,en,1,0,0,0,0,0,0,2015-11-20,2015,11,47,6,122,12,Long,0,22,110,5,3,13,13,0,0,8,0,7,5,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,521686952,749612226,3,2,6,2,2,93820758,93820758,1,1,1,1,2,203268808,32824615,6,1,11,3,2,169850791,9,156921009,2,139285051.8,5,106225674.2,1
114,Biloxi Blues,51684798,20000000,4.619593,13,en,1,0,0,0,0,0,0,1988-03-25,1988,3,13,6,106,11,Intermediate,0,3,13,2,1,1,1,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,124488764,140795793,5,1,12,1,2,81041240,37920782,6,0,19,3,2,44342399,NULL,0,0,2,0,2,113372995,2,NULL,0,71828923,1,NULL,0
115,The Lord of the Rings: The Fellowship of the Ring,871368364,93000000,32.070725,26,en,1,0,0,0,0,0,0,2001-12-18,2001,12,51,3,178,18,Long,0,16,30,4,1,7,1,0,0,12,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,303063848,73468518,7,1,13,2,2,491009028,666520553,10,3,14,4,2,326188784,322156084,8,2,17,5,1,635720591,6,958400000,1,581057434,5,958400000,0
116,Undercover Brother,41604473,25000000,5.00725,11,en,1,0,0,0,0,0,0,2002-05-31,2002,5,22,6,86,9,Short,0,7,13,2,1,0,1,0,0,6,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79840950,NULL,2,0,3,0,2,144913979,473226958,1,1,4,1,2,110762786,NULL,2,0,5,0,1,54544667,1,78378744,1,69486565.7,4,115251205,0
117,????,311,0,1.678013,17,zh,0,0,0,0,0,0,0,2012-11-01,2012,11,44,5,145,15,Long,0,2,18,2,1,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104210633,1749201,3,0,9,1,2,57245729,265452,2,0,12,1,2,311,NULL,0,0,1,0,1,17393636,0,NULL,0,3223072.5,0,37884,0
118,Wild Hogs,253625427,0,11.356011,17,en,1,0,0,0,0,0,0,2007-03-02,2007,3,9,6,100,10,Intermediate,0,9,12,1,1,0,2,0,0,5,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293415683,NULL,4,0,4,0,2,105983477,NULL,6,0,12,0,2,119225263,NULL,3,0,5,0,2,243690490,2,233755553,1,219709172.7,2,475977557,0
119,Boxing Helena,1796389,0,4.304224,20,en,1,0,0,0,0,0,0,1993-06-18,1993,6,25,6,107,11,Intermediate,0,11,16,2,1,2,1,0,0,7,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,93804298,NULL,1,0,4,0,2,3218900,NULL,0,0,4,0,1,77777460,29402736,5,0,13,2,2,1796389,0,NULL,0,1796389,0,NULL,0
